---------------------------------------
Begin Slurm Prolog: Apr-24-2025 13:17:51
Job ID:    4157958
User ID:   jyang872
Account:   gts-jscott319
Job name:  ex8_4_4
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: 0.32, upper bound: 0.33
	Total initialization CPU time: 4.13 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
        74       219.90       112.46       0.3192       0.3327   4.0767%
        75       221.06       113.14       0.3192       0.3327   4.0767%
        76       222.97       114.17       0.3192       0.3327   4.0767%
        77       224.01       114.80       0.3192       0.3327   4.0767%
        78       225.40       115.52       0.3192       0.3327   4.0767%
        79       226.20       116.03       0.3192       0.3327   4.0767%
        80       227.86       116.99       0.3192       0.3327   4.0767%
        81       228.65       117.49       0.3192       0.3327   4.0767%
        82       229.44       118.00       0.3192       0.3327   4.0767%
        83       230.24       118.50       0.3192       0.3327   4.0767%
        84       231.11       119.05       0.3192       0.3327   4.0767%
        85       231.97       119.58       0.3192       0.3327   4.0767%
        86       233.47       120.38       0.3192       0.3327   4.0767%
        87       234.31       120.90       0.3192       0.3327   4.0767%
        88       236.24       121.94       0.3192       0.3327   4.0767%
        89       238.35       123.00       0.3192       0.3327   4.0742%
        90       239.33       123.64       0.3192       0.3327   4.0742%
        91       240.35       124.28       0.3192       0.3327   4.0742%
        92       241.98       125.21       0.3192       0.3327   4.0742%
        93       243.67       126.17       0.3192       0.3327   4.0742%
        94       245.23       126.99       0.3192       0.3327   4.0742%
        95       246.80       127.81       0.3192       0.3327   4.0742%
        96       248.25       128.57       0.3192       0.3327   4.0737%
        97       249.62       129.30       0.3192       0.3327   4.0671%
        98       250.93       130.01       0.3193       0.3327   4.0317%
        99       252.22       130.70       0.3193       0.3327   4.0317%
       100       253.47       131.36       0.3193       0.3327   4.0317%
       101       254.75       132.06       0.3193       0.3327   4.0247%
       102       258.03       133.77       0.3193       0.3327   4.0247%
       103       260.36       135.06       0.3193       0.3327   4.0246%
       104       262.65       136.27       0.3193       0.3327   4.0246%
       105       265.61       137.84       0.3194       0.3327   4.0112%
       106       266.30       138.31       0.3194       0.3327   4.0112%
       107       267.59       138.99       0.3194       0.3327   3.9977%
       108       268.93       139.71       0.3194       0.3327   3.9972%
       109       270.58       140.68       0.3194       0.3327   3.9972%
       110       273.12       142.12       0.3194       0.3327   3.9972%
       111       275.36       143.36       0.3194       0.3327   3.9972%
       112       277.49       144.51       0.3194       0.3327   3.9972%
       113       279.65       145.67       0.3194       0.3327   3.9972%
       114       282.51       147.25       0.3194       0.3327   3.9959%
       115       283.99       148.13       0.3194       0.3327   3.9955%
       116       285.40       148.95       0.3194       0.3327   3.9955%
       117       287.29       150.01       0.3194       0.3327   3.9955%
       118       288.64       150.83       0.3194       0.3327   3.9955%
       119       290.53       151.89       0.3194       0.3327   3.9955%
       120       292.79       153.08       0.3194       0.3327   3.9955%
       121       295.31       154.41       0.3195       0.3327   3.9740%
       122       296.76       155.28       0.3195       0.3327   3.9740%
       123       298.44       156.30       0.3195       0.3327   3.9740%
       124       299.44       157.05       0.3195       0.3327   3.9740%
       125       300.84       157.85       0.3195       0.3327   3.9667%
       126       302.33       158.65       0.3195       0.3327   3.9667%
       127       303.73       159.42       0.3195       0.3327   3.9667%
       128       305.49       160.37       0.3195       0.3327   3.9667%
       129       307.01       161.22       0.3195       0.3327   3.9667%
       130       307.81       161.75       0.3195       0.3327   3.9667%
       131       308.61       162.28       0.3195       0.3327   3.9667%
       132       309.41       162.81       0.3195       0.3327   3.9667%
       133       310.20       163.33       0.3195       0.3327   3.9667%
       134       311.68       164.13       0.3195       0.3327   3.9667%
       135       313.15       164.94       0.3195       0.3327   3.9667%
       136       313.93       165.45       0.3195       0.3327   3.9667%
       137       315.33       166.22       0.3195       0.3327   3.9667%
       138       316.69       166.95       0.3195       0.3327   3.9613%
       139       318.12       167.75       0.3195       0.3327   3.9613%
       140       319.49       168.48       0.3195       0.3327   3.9613%
       141       320.83       169.20       0.3196       0.3327   3.9541%
       142       322.12       169.91       0.3196       0.3327   3.9492%
       143       322.87       170.42       0.3196       0.3327   3.9492%
       144       324.21       171.13       0.3196       0.3327   3.9471%
       145       325.48       171.83       0.3196       0.3327   3.9462%
       146       327.91       173.15       0.3196       0.3327   3.9461%
       147       329.17       173.85       0.3196       0.3327   3.9461%
       148       329.85       174.31       0.3196       0.3327   3.9461%
       149       331.20       175.06       0.3196       0.3327   3.9368%
       150       331.99       175.60       0.3196       0.3327   3.9368%
       151       333.41       176.42       0.3196       0.3327   3.9360%
       152       334.70       177.13       0.3196       0.3327   3.9360%
       153       335.97       177.82       0.3196       0.3327   3.9360%
       154       337.29       178.55       0.3197       0.3327   3.9272%
       155       338.66       179.28       0.3197       0.3327   3.9272%
       156       340.02       180.02       0.3197       0.3327   3.9272%
       157       341.65       181.07       0.3197       0.3327   3.9190%
       158       343.00       181.80       0.3197       0.3327   3.9190%
       159       344.25       182.49       0.3197       0.3327   3.9190%
       160       345.63       183.29       0.3197       0.3327   3.9123%
       161       346.34       183.78       0.3197       0.3327   3.9123%
       162       347.65       184.50       0.3197       0.3327   3.9063%
       163       349.15       185.42       0.3197       0.3327   3.9063%
       164       350.70       186.34       0.3197       0.3327   3.9063%
       165       352.24       187.27       0.3197       0.3327   3.9063%
       166       354.54       188.53       0.3197       0.3327   3.9063%
       167       356.44       189.60       0.3197       0.3327   3.9037%
       168       358.85       190.95       0.3197       0.3327   3.9037%
       169       361.11       192.30       0.3198       0.3327   3.8992%
       170       362.69       193.27       0.3198       0.3327   3.8959%
       171       363.42       193.78       0.3198       0.3327   3.8959%
       172       364.83       194.57       0.3198       0.3327   3.8936%
       173       366.11       195.28       0.3198       0.3327   3.8860%
       174       367.62       196.15       0.3198       0.3327   3.8848%
       175       369.00       196.93       0.3198       0.3327   3.8843%
       176       370.42       197.77       0.3198       0.3327   3.8843%
       177       371.77       198.60       0.3198       0.3327   3.8843%
       178       373.77       199.70       0.3198       0.3327   3.8843%
       179       375.91       200.89       0.3198       0.3327   3.8843%
       180       377.84       201.96       0.3198       0.3327   3.8843%
       181       379.76       203.00       0.3198       0.3327   3.8843%
       182       381.98       204.25       0.3198       0.3327   3.8811%
       183       383.72       205.28       0.3198       0.3327   3.8796%
       184       385.31       206.24       0.3199       0.3327   3.8673%
       185       386.94       207.19       0.3199       0.3327   3.8663%
       186       388.48       208.04       0.3199       0.3327   3.8631%
       187       389.93       208.93       0.3199       0.3327   3.8631%
       188       390.82       209.59       0.3199       0.3327   3.8631%
       189       391.69       210.24       0.3199       0.3327   3.8631%
       190       393.20       211.13       0.3199       0.3327   3.8598%
       191       393.92       211.65       0.3199       0.3327   3.8598%
       192       394.63       212.18       0.3199       0.3327   3.8598%
       193       396.09       213.06       0.3199       0.3327   3.8520%
       194       397.97       214.02       0.3199       0.3327   3.8520%
       195       400.31       215.13       0.3199       0.3327   3.8520%
       196       401.53       215.84       0.3199       0.3327   3.8520%
       197       403.59       216.91       0.3199       0.3327   3.8519%
       198       404.32       217.42       0.3199       0.3327   3.8519%
       199       405.62       218.16       0.3199       0.3327   3.8519%
       200       407.07       218.95       0.3199       0.3327   3.8518%
       201       409.54       220.31       0.3199       0.3327   3.8444%
       202       410.55       220.97       0.3199       0.3327   3.8444%
       203       412.26       221.92       0.3199       0.3327   3.8444%
       204       413.30       222.58       0.3199       0.3327   3.8444%
       205       414.35       223.23       0.3199       0.3327   3.8444%
       206       415.32       223.89       0.3199       0.3327   3.8444%
       207       416.34       224.58       0.3199       0.3327   3.8444%
       208       417.34       225.26       0.3199       0.3327   3.8444%
       209       419.15       226.30       0.3199       0.3327   3.8444%
       210       420.77       227.21       0.3199       0.3327   3.8444%
       211       422.75       228.33       0.3199       0.3327   3.8444%
       212       424.85       229.45       0.3199       0.3327   3.8433%
       213       426.31       230.36       0.3199       0.3327   3.8433%
       214       427.97       231.42       0.3199       0.3327   3.8433%
       215       429.37       232.29       0.3199       0.3327   3.8433%
       216       430.96       233.32       0.3200       0.3327   3.8390%
       217       434.31       235.11       0.3200       0.3327   3.8390%
       218       436.76       236.51       0.3200       0.3327   3.8390%
       219       438.10       237.43       0.3200       0.3327   3.8390%
       220       440.83       238.96       0.3200       0.3327   3.8387%
       221       442.14       239.75       0.3200       0.3327   3.8387%
       222       443.51       240.57       0.3200       0.3327   3.8387%
       223       444.96       241.47       0.3200       0.3327   3.8351%
       224       446.29       242.25       0.3200       0.3327   3.8351%
       225       447.59       243.01       0.3200       0.3327   3.8351%
       226       448.87       243.77       0.3200       0.3327   3.8316%
       227       450.04       244.59       0.3200       0.3327   3.8316%
       228       451.49       245.45       0.3200       0.3327   3.8292%
       229       452.28       246.00       0.3200       0.3327   3.8292%
       230       453.06       246.56       0.3200       0.3327   3.8292%
       231       454.44       247.36       0.3200       0.3327   3.8245%
       232       455.19       247.92       0.3200       0.3327   3.8245%
       233       456.64       248.81       0.3200       0.3327   3.8213%
       234       457.37       249.35       0.3200       0.3327   3.8213%
       235       458.11       249.89       0.3200       0.3327   3.8213%
       236       459.44       250.65       0.3200       0.3327   3.8146%
       237       460.17       251.20       0.3200       0.3327   3.8146%
       238       461.45       251.95       0.3200       0.3327   3.8121%
       239       462.81       252.73       0.3200       0.3327   3.8121%
       240       463.56       253.28       0.3200       0.3327   3.8121%
       241       464.95       254.14       0.3200       0.3327   3.8106%
       242       466.52       255.17       0.3200       0.3327   3.8106%
       243       468.47       256.29       0.3200       0.3327   3.8106%
       244       470.64       257.50       0.3200       0.3327   3.8106%
       245       472.79       258.76       0.3200       0.3327   3.8106%
       246       474.79       259.88       0.3200       0.3327   3.8106%
       247       476.22       260.77       0.3200       0.3327   3.8106%
       248       477.62       261.65       0.3200       0.3327   3.8106%
       249       479.01       262.52       0.3200       0.3327   3.8106%
       250       480.44       263.47       0.3200       0.3327   3.8106%
       251       482.59       264.70       0.3200       0.3327   3.8106%
       252       483.97       265.57       0.3200       0.3327   3.8106%
       253       486.47       266.97       0.3200       0.3327   3.8106%
       254       488.69       268.18       0.3201       0.3327   3.8010%
       255       490.25       269.15       0.3201       0.3327   3.7981%
       256       491.79       270.11       0.3201       0.3327   3.7981%
       257       493.32       271.08       0.3201       0.3327   3.7975%
       258       495.19       272.20       0.3201       0.3327   3.7905%
       259       496.89       273.22       0.3201       0.3327   3.7894%
       260       498.33       274.08       0.3201       0.3327   3.7894%
       261       499.18       274.72       0.3201       0.3327   3.7894%
       262       500.72       275.60       0.3201       0.3327   3.7894%
       263       502.21       276.54       0.3201       0.3327   3.7857%
       264       503.58       277.39       0.3201       0.3327   3.7857%
       265       504.30       277.93       0.3201       0.3327   3.7857%
       266       505.74       278.75       0.3201       0.3327   3.7857%
       267       506.46       279.37       0.3201       0.3327   3.7857%
       268       507.83       280.17       0.3201       0.3327   3.7856%
       269       508.56       280.73       0.3201       0.3327   3.7856%
       270       509.90       281.52       0.3201       0.3327   3.7810%
       271       510.94       282.30       0.3201       0.3327   3.7810%
       272       512.01       283.10       0.3201       0.3327   3.7810%
       273       513.08       283.90       0.3201       0.3327   3.7810%
       274       514.90       284.99       0.3201       0.3327   3.7797%
       275       516.78       286.17       0.3202       0.3327   3.7779%
       276       519.41       287.84       0.3202       0.3327   3.7779%
       277       521.71       289.13       0.3202       0.3327   3.7779%
       278       523.28       290.17       0.3202       0.3327   3.7779%
       279       524.95       291.24       0.3202       0.3327   3.7779%
       280       527.30       292.55       0.3202       0.3327   3.7779%
       281       528.61       293.42       0.3202       0.3327   3.7779%
       282       530.61       294.53       0.3202       0.3327   3.7779%
       283       531.95       295.37       0.3202       0.3327   3.7779%
       284       534.43       296.77       0.3202       0.3327   3.7746%
       285       535.14       297.31       0.3202       0.3327   3.7746%
       286       536.44       298.09       0.3202       0.3327   3.7738%
       287       537.86       298.93       0.3202       0.3327   3.7738%
       288       538.59       299.49       0.3202       0.3327   3.7738%
       289       539.94       300.29       0.3202       0.3327   3.7738%
       290       540.71       300.87       0.3202       0.3327   3.7738%
       291       542.00       301.64       0.3202       0.3327   3.7737%
       292       542.74       302.20       0.3202       0.3327   3.7737%
       293       544.04       302.98       0.3202       0.3327   3.7728%
       294       545.30       303.74       0.3202       0.3327   3.7728%
       295       546.55       304.52       0.3202       0.3327   3.7728%
       296       547.86       305.33       0.3202       0.3327   3.7711%
       297       549.18       306.13       0.3202       0.3327   3.7711%
       298       550.49       306.92       0.3202       0.3327   3.7685%
       299       551.24       307.50       0.3202       0.3327   3.7685%
       300       551.99       308.08       0.3202       0.3327   3.7685%
       301       553.34       308.89       0.3202       0.3327   3.7652%
       302       554.66       309.69       0.3202       0.3327   3.7638%
       303       555.38       310.26       0.3202       0.3327   3.7638%
       304       556.10       310.82       0.3202       0.3327   3.7638%
       305       556.84       311.44       0.3202       0.3327   3.7638%
       306       558.20       312.25       0.3202       0.3327   3.7623%
       307       558.91       312.82       0.3202       0.3327   3.7623%
       308       560.41       313.70       0.3202       0.3327   3.7623%
       309       561.67       314.47       0.3202       0.3327   3.7617%
       310       563.02       315.29       0.3202       0.3327   3.7617%
       311       563.73       315.85       0.3202       0.3327   3.7617%
       312       564.43       316.41       0.3202       0.3327   3.7617%
       313       565.13       316.97       0.3202       0.3327   3.7617%
       314       566.46       317.77       0.3202       0.3327   3.7615%
       315       567.88       318.65       0.3202       0.3327   3.7615%
       316       569.76       319.84       0.3202       0.3327   3.7615%
       317       570.76       320.58       0.3202       0.3327   3.7615%
       318       572.29       321.49       0.3202       0.3327   3.7614%
       319       572.97       322.08       0.3202       0.3327   3.7614%
       320       573.66       322.65       0.3202       0.3327   3.7614%
       321       574.36       323.22       0.3202       0.3327   3.7614%
       322       575.61       324.00       0.3202       0.3327   3.7575%
       323       576.93       324.87       0.3202       0.3327   3.7575%
       324       578.72       325.92       0.3202       0.3327   3.7575%
       325       579.96       326.77       0.3202       0.3327   3.7575%
       326       582.12       328.00       0.3202       0.3327   3.7575%
       327       584.29       329.27       0.3202       0.3327   3.7575%
       328       585.46       330.09       0.3202       0.3327   3.7575%
       329       586.66       330.91       0.3202       0.3327   3.7575%
       330       587.86       331.73       0.3202       0.3327   3.7575%
       331       589.67       332.81       0.3202       0.3327   3.7575%
       332       591.66       334.01       0.3202       0.3327   3.7575%
       333       592.76       334.78       0.3202       0.3327   3.7575%
       334       594.57       335.81       0.3202       0.3327   3.7575%
       335       596.99       337.19       0.3202       0.3327   3.7566%
       336       597.67       337.75       0.3202       0.3327   3.7566%
       337       598.93       338.56       0.3202       0.3327   3.7566%
       338       600.23       339.39       0.3202       0.3327   3.7523%
       339       600.93       339.96       0.3202       0.3327   3.7523%
       340       601.63       340.54       0.3202       0.3327   3.7523%
       341       602.33       341.10       0.3202       0.3327   3.7523%
       342       603.58       341.89       0.3203       0.3327   3.7396%
       343       604.91       342.69       0.3203       0.3327   3.7394%
       344       606.22       343.50       0.3203       0.3327   3.7394%
       345       607.49       344.33       0.3203       0.3327   3.7394%
       346       608.72       345.13       0.3203       0.3327   3.7379%
       347       612.74       347.26       0.3203       0.3327   3.7379%
       348       615.93       348.94       0.3203       0.3327   3.7379%
       349       620.15       351.20       0.3203       0.3327   3.7379%
       350       625.01       353.68       0.3203       0.3327   3.7379%
       351       628.29       355.51       0.3203       0.3327   3.7379%
       352       630.74       356.92       0.3203       0.3327   3.7379%
       353       633.17       358.32       0.3203       0.3327   3.7379%
       354       637.40       360.60       0.3203       0.3327   3.7379%
       355       639.77       362.01       0.3203       0.3327   3.7379%
       356       642.70       363.58       0.3203       0.3327   3.7379%
       357       645.11       364.96       0.3203       0.3327   3.7379%
       358       649.00       367.17       0.3203       0.3327   3.7379%
       359       651.31       368.54       0.3203       0.3327   3.7379%
       360       653.67       369.91       0.3203       0.3327   3.7379%
       361       656.01       371.28       0.3203       0.3327   3.7379%
       362       659.66       373.26       0.3203       0.3327   3.7379%
       363       662.13       374.73       0.3203       0.3327   3.7379%
       364       665.57       376.70       0.3203       0.3327   3.7379%
       365       668.66       378.37       0.3203       0.3327   3.7379%
       366       672.87       380.61       0.3203       0.3327   3.7379%
       367       676.29       382.54       0.3203       0.3327   3.7379%
       368       679.28       384.19       0.3203       0.3327   3.7379%
       369       681.92       385.84       0.3203       0.3327   3.7379%
       370       686.61       388.29       0.3203       0.3327   3.7379%
       371       688.90       389.66       0.3203       0.3327   3.7379%
       372       691.21       391.06       0.3203       0.3327   3.7379%
       373       695.57       393.32       0.3203       0.3327   3.7379%
       374       700.57       395.88       0.3203       0.3327   3.7379%
       375       702.81       397.26       0.3203       0.3327   3.7369%
       376       703.54       397.90       0.3203       0.3327   3.7369%
       377       704.28       398.53       0.3203       0.3327   3.7369%
       378       705.60       399.41       0.3203       0.3327   3.7323%
       379       706.28       400.01       0.3203       0.3327   3.7323%
       380       706.97       400.61       0.3203       0.3327   3.7323%
       381       708.29       401.47       0.3203       0.3327   3.7320%
       382       709.00       402.07       0.3203       0.3327   3.7320%
       383       709.74       402.66       0.3203       0.3327   3.7320%
       384       710.47       403.28       0.3203       0.3327   3.7320%
       385       711.80       404.10       0.3203       0.3327   3.7303%
       386       712.51       404.69       0.3203       0.3327   3.7303%
       387       713.90       405.53       0.3203       0.3327   3.7303%
       388       714.61       406.12       0.3203       0.3327   3.7303%
       389       715.94       406.97       0.3203       0.3327   3.7267%
       390       717.22       407.81       0.3203       0.3327   3.7267%
       391       718.45       408.61       0.3203       0.3327   3.7267%
       392       719.75       409.41       0.3203       0.3327   3.7241%
       393       720.49       410.02       0.3203       0.3327   3.7241%
       394       721.18       410.62       0.3203       0.3327   3.7241%
       395       721.91       411.22       0.3203       0.3327   3.7241%
       396       723.24       412.06       0.3203       0.3327   3.7216%
       397       724.21       412.89       0.3203       0.3327   3.7216%
       398       725.66       413.84       0.3204       0.3327   3.7169%
       399       727.04       414.75       0.3204       0.3327   3.7156%
       400       728.66       415.77       0.3204       0.3327   3.7131%
       401       730.06       416.66       0.3204       0.3327   3.7131%
       402       731.35       417.51       0.3204       0.3327   3.7062%
       403       732.07       418.12       0.3204       0.3327   3.7062%
       404       733.34       418.95       0.3204       0.3327   3.7037%
       405       734.80       419.85       0.3204       0.3327   3.7037%
       406       735.45       420.48       0.3204       0.3327   3.7037%
       407       736.73       421.32       0.3204       0.3327   3.7028%
       408       738.58       422.52       0.3204       0.3327   3.7028%
       409       739.44       423.20       0.3204       0.3327   3.7028%
       410       740.81       424.11       0.3204       0.3327   3.6993%
       411       742.28       425.07       0.3204       0.3327   3.6951%
       412       743.04       425.75       0.3204       0.3327   3.6951%
       413       744.52       426.68       0.3204       0.3327   3.6951%
       414       745.87       427.56       0.3204       0.3327   3.6900%
       415       747.11       428.39       0.3204       0.3327   3.6900%
       416       747.84       429.00       0.3204       0.3327   3.6900%
       417       748.55       429.62       0.3204       0.3327   3.6900%
       418       749.21       430.23       0.3204       0.3327   3.6900%
       419       750.48       431.06       0.3204       0.3327   3.6897%
       420       752.02       432.09       0.3204       0.3327   3.6897%
       421       752.82       432.78       0.3204       0.3327   3.6897%
       422       754.37       433.82       0.3204       0.3327   3.6897%
       423       755.30       434.63       0.3204       0.3327   3.6897%
       424       756.97       435.81       0.3205       0.3327   3.6869%
       425       757.80       436.53       0.3205       0.3327   3.6869%
       426       759.44       437.71       0.3205       0.3327   3.6842%
       427       761.06       438.70       0.3205       0.3327   3.6841%
       428       763.52       440.08       0.3205       0.3327   3.6841%
       429       764.86       440.99       0.3205       0.3327   3.6841%
       430       766.22       441.94       0.3205       0.3327   3.6841%
       431       768.24       443.18       0.3205       0.3327   3.6841%
       432       770.00       444.27       0.3205       0.3327   3.6841%
       433       771.60       445.34       0.3205       0.3327   3.6841%
       434       773.80       446.67       0.3205       0.3327   3.6830%
       435       775.67       447.69       0.3205       0.3327   3.6830%
       436       776.44       448.36       0.3205       0.3327   3.6830%
       437       777.70       449.21       0.3205       0.3327   3.6752%
       438       778.75       450.03       0.3205       0.3327   3.6752%
       439       779.83       450.84       0.3205       0.3327   3.6752%
       440       780.94       451.65       0.3205       0.3327   3.6752%
       441       782.93       452.90       0.3205       0.3327   3.6729%
       442       783.78       453.63       0.3205       0.3327   3.6729%
       443       785.37       454.69       0.3205       0.3327   3.6729%
       444       786.29       455.53       0.3205       0.3327   3.6729%
       445       787.80       456.58       0.3205       0.3327   3.6692%
       446       789.45       457.60       0.3205       0.3327   3.6678%
       447       790.20       458.29       0.3205       0.3327   3.6678%
       448       790.93       458.95       0.3205       0.3327   3.6678%
       449       791.72       459.64       0.3205       0.3327   3.6678%
       450       793.12       460.62       0.3205       0.3327   3.6647%
       451       794.41       461.48       0.3205       0.3327   3.6647%
       452       795.68       462.34       0.3205       0.3327   3.6647%
       453       796.84       463.16       0.3206       0.3327   3.6551%
       454       799.39       464.66       0.3206       0.3327   3.6543%
       455       801.08       465.72       0.3206       0.3327   3.6543%
       456       801.97       466.48       0.3206       0.3327   3.6543%
       457       804.03       467.83       0.3206       0.3327   3.6532%
       458       805.71       468.89       0.3206       0.3327   3.6527%
       459       807.52       470.07       0.3206       0.3327   3.6527%
       460       808.68       470.96       0.3206       0.3327   3.6527%
       461       809.87       471.86       0.3206       0.3327   3.6527%
       462       811.54       472.88       0.3206       0.3327   3.6527%
       463       812.25       473.52       0.3206       0.3327   3.6527%
       464       813.54       474.41       0.3206       0.3327   3.6522%
       465       815.75       475.70       0.3206       0.3327   3.6522%
       466       818.68       477.29       0.3206       0.3327   3.6511%
       467       820.00       478.17       0.3206       0.3327   3.6511%
       468       820.71       478.81       0.3206       0.3327   3.6511%
       469       821.98       479.67       0.3206       0.3327   3.6469%
       470       822.91       480.40       0.3206       0.3327   3.6469%
       471       824.42       481.34       0.3206       0.3327   3.6469%
       472       825.91       482.32       0.3206       0.3327   3.6446%
       473       826.73       483.06       0.3206       0.3327   3.6446%
       474       827.57       483.79       0.3206       0.3327   3.6446%
       475       828.42       484.55       0.3206       0.3327   3.6446%
       476       829.49       485.53       0.3206       0.3327   3.6446%
       477       831.07       486.65       0.3206       0.3327   3.6435%
       478       832.73       487.76       0.3206       0.3327   3.6435%
       479       834.89       489.05       0.3206       0.3327   3.6427%
       480       835.77       489.77       0.3206       0.3327   3.6427%
       481       837.13       490.66       0.3206       0.3327   3.6426%
       482       838.91       491.73       0.3206       0.3327   3.6426%
       483       840.58       492.76       0.3206       0.3327   3.6426%
