---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:42
Job ID:    4134453
User ID:   jyang872
Account:   gts-jscott319
Job name:  process
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1131.77, upper bound: -1126.42
	Total initialization CPU time: 1.65 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
        78       104.34        52.67   -1131.3447   -1126.4218   0.4370%
        79       105.36        53.18   -1131.3407   -1126.4218   0.4367%
        80       106.12        53.77   -1131.2752   -1126.4218   0.4309%
        81       107.09        54.23   -1131.2694   -1126.4218   0.4304%
        82       108.13        54.76   -1131.2518   -1126.4218   0.4288%
        83       109.17        55.25   -1131.2446   -1126.4218   0.4282%
        84       110.01        55.78   -1131.2229   -1126.4218   0.4262%
        85       111.03        56.27   -1131.2183   -1126.4218   0.4258%
        86       111.79        56.84   -1131.1686   -1126.4218   0.4214%
        87       112.82        57.34   -1131.1570   -1126.4218   0.4204%
        88       113.80        57.80   -1131.1455   -1126.4218   0.4193%
        89       114.71        58.35   -1131.1172   -1126.4218   0.4168%
        90       115.46        58.91   -1131.0859   -1126.4218   0.4141%
        91       116.23        59.48   -1131.0794   -1126.4218   0.4135%
        92       117.22        59.99   -1131.0669   -1126.4218   0.4124%
        93       118.19        60.45   -1131.0332   -1126.4218   0.4094%
        94       119.17        60.94   -1131.0087   -1126.4218   0.4072%
        95       120.18        61.44   -1131.0027   -1126.4218   0.4067%
        96       121.18        61.92   -1130.9625   -1126.4218   0.4031%
        97       122.19        62.42   -1130.9414   -1126.4218   0.4012%
        98       123.16        62.92   -1130.9380   -1126.4218   0.4009%
        99       124.18        63.41   -1130.9302   -1126.4218   0.4002%
       100       125.17        63.90   -1130.9272   -1126.4218   0.4000%
       101       126.18        64.38   -1130.9215   -1126.4218   0.3995%
       102       127.19        64.87   -1130.9103   -1126.4218   0.3985%
       103       128.18        65.37   -1130.8985   -1126.4218   0.3974%
       104       129.18        65.86   -1130.8794   -1126.4218   0.3957%
       105       130.15        66.33   -1130.8661   -1126.4218   0.3945%
       106       131.14        66.82   -1130.8318   -1126.4218   0.3915%
       107       132.15        67.32   -1130.8264   -1126.4218   0.3910%
       108       132.89        67.91   -1130.8246   -1126.4218   0.3909%
       109       133.65        68.47   -1130.8150   -1126.4218   0.3900%
       110       134.64        68.96   -1130.7990   -1126.4218   0.3886%
       111       135.64        69.45   -1130.7873   -1126.4218   0.3876%
       112       136.57        70.02   -1130.7378   -1126.4218   0.3832%
       113       137.55        70.51   -1130.7351   -1126.4218   0.3829%
       114       138.56        70.98   -1130.7344   -1126.4218   0.3829%
       115       139.44        71.53   -1130.6763   -1126.4218   0.3777%
       116       140.46        72.05   -1130.6734   -1126.4218   0.3774%
       117       141.24        72.64   -1130.6619   -1126.4218   0.3764%
       118       142.25        73.12   -1130.6382   -1126.4218   0.3743%
       119       143.27        73.61   -1130.6277   -1126.4218   0.3734%
       120       144.27        74.09   -1130.6176   -1126.4218   0.3725%
       121       145.25        74.57   -1130.6168   -1126.4218   0.3724%
       122       146.25        75.06   -1130.6160   -1126.4218   0.3723%
       123       147.24        75.55   -1130.6064   -1126.4218   0.3715%
       124       148.02        76.14   -1130.5577   -1126.4218   0.3672%
       125       149.05        76.63   -1130.5397   -1126.4218   0.3656%
       126       150.08        77.12   -1130.5350   -1126.4218   0.3651%
       127       151.09        77.60   -1130.4738   -1126.4218   0.3597%
       128       152.08        78.09   -1130.4481   -1126.4218   0.3574%
       129       153.13        78.59   -1130.4286   -1126.4218   0.3557%
       130       154.14        79.07   -1130.4230   -1126.4218   0.3552%
       131       155.10        79.55   -1130.4015   -1126.4218   0.3533%
       132       156.08        80.03   -1130.3989   -1126.4218   0.3531%
       133       157.07        80.52   -1130.3956   -1126.4218   0.3528%
       134       158.11        81.01   -1130.3829   -1126.4218   0.3516%
       135       159.10        81.50   -1130.3603   -1126.4218   0.3496%
       136       159.90        82.08   -1130.3464   -1126.4218   0.3484%
       137       160.88        82.56   -1130.3433   -1126.4218   0.3481%
       138       161.87        83.05   -1130.3333   -1126.4218   0.3472%
       139       162.88        83.54   -1130.3268   -1126.4218   0.3467%
       140       163.88        84.03   -1130.3267   -1126.4218   0.3467%
       141       164.64        84.62   -1130.3260   -1126.4218   0.3466%
       142       165.63        85.10   -1130.3042   -1126.4218   0.3447%
       143       166.62        85.61   -1130.2991   -1126.4218   0.3442%
       144       167.61        86.10   -1130.2902   -1126.4218   0.3434%
       145       168.60        86.60   -1130.2881   -1126.4218   0.3432%
       146       169.59        87.08   -1130.2699   -1126.4218   0.3416%
       147       170.57        87.56   -1130.2668   -1126.4218   0.3413%
       148       171.59        88.06   -1130.2592   -1126.4218   0.3407%
       149       172.56        88.54   -1130.2559   -1126.4218   0.3404%
       150       173.54        89.03   -1130.2511   -1126.4218   0.3400%
       151       174.55        89.53   -1130.2470   -1126.4218   0.3396%
       152       175.55        90.02   -1130.2298   -1126.4218   0.3381%
       153       176.58        90.53   -1130.2295   -1126.4218   0.3380%
       154       177.50        91.12   -1130.2278   -1126.4218   0.3379%
       155       178.51        91.63   -1130.2136   -1126.4218   0.3366%
       156       179.48        92.12   -1130.2104   -1126.4218   0.3363%
       157       180.49        92.62   -1130.2066   -1126.4218   0.3360%
       158       181.51        93.12   -1130.2025   -1126.4218   0.3356%
       159       182.48        93.62   -1130.1909   -1126.4218   0.3346%
       160       183.48        94.13   -1130.1793   -1126.4218   0.3336%
       161       184.49        94.63   -1130.1783   -1126.4218   0.3335%
       162       185.51        95.14   -1130.1589   -1126.4218   0.3318%
       163       186.51        95.64   -1130.1405   -1126.4218   0.3301%
       164       187.50        96.14   -1130.1284   -1126.4218   0.3291%
       165       188.47        96.71   -1130.1275   -1126.4218   0.3290%
       166       189.47        97.20   -1130.1259   -1126.4218   0.3288%
       167       190.48        97.70   -1130.1176   -1126.4218   0.3281%
       168       191.48        98.20   -1130.1155   -1126.4218   0.3279%
       169       192.50        98.72   -1130.0825   -1126.4218   0.3250%
       170       193.47        99.21   -1130.0768   -1126.4218   0.3245%
       171       194.46        99.72   -1130.0706   -1126.4218   0.3239%
       172       195.45       100.20   -1130.0569   -1126.4218   0.3227%
       173       196.55       100.77   -1130.0515   -1126.4218   0.3222%
       174       197.55       101.26   -1130.0470   -1126.4218   0.3218%
       175       198.57       101.74   -1130.0412   -1126.4218   0.3213%
       176       199.53       102.23   -1130.0386   -1126.4218   0.3211%
       177       200.53       102.74   -1130.0318   -1126.4218   0.3205%
       178       201.53       103.23   -1130.0308   -1126.4218   0.3204%
       179       202.54       103.73   -1130.0254   -1126.4218   0.3199%
       180       203.56       104.22   -1130.0165   -1126.4218   0.3191%
       181       204.57       104.70   -1129.9999   -1126.4218   0.3177%
       182       205.57       105.20   -1129.9954   -1126.4218   0.3172%
       183       206.56       105.68   -1129.9844   -1126.4218   0.3163%
       184       207.56       106.17   -1129.9778   -1126.4218   0.3157%
       185       208.58       106.68   -1129.9639   -1126.4218   0.3145%
       186       209.61       107.19   -1129.9605   -1126.4218   0.3141%
       187       210.61       107.70   -1129.9486   -1126.4218   0.3131%
       188       211.61       108.21   -1129.9375   -1126.4218   0.3121%
       189       212.63       108.71   -1129.9257   -1126.4218   0.3111%
       190       213.66       109.22   -1129.9119   -1126.4218   0.3098%
       191       214.67       109.73   -1129.9109   -1126.4218   0.3098%
       192       215.68       110.23   -1129.9100   -1126.4218   0.3097%
       193       216.68       110.74   -1129.9096   -1126.4218   0.3096%
       194       217.68       111.23   -1129.9065   -1126.4218   0.3094%
       195       218.68       111.73   -1129.9017   -1126.4218   0.3089%
       196       219.43       112.32   -1129.8914   -1126.4218   0.3080%
       197       220.43       112.81   -1129.8872   -1126.4218   0.3076%
       198       221.42       113.30   -1129.8821   -1126.4218   0.3072%
       199       222.43       113.80   -1129.8641   -1126.4218   0.3056%
       200       223.41       114.30   -1129.8602   -1126.4218   0.3053%
       201       224.43       114.82   -1129.8579   -1126.4218   0.3050%
       202       225.39       115.33   -1129.8552   -1126.4218   0.3048%
       203       226.40       115.83   -1129.8485   -1126.4218   0.3042%
       204       227.40       116.33   -1129.8458   -1126.4218   0.3040%
       205       228.42       116.83   -1129.8433   -1126.4218   0.3037%
       206       229.44       117.34   -1129.8299   -1126.4218   0.3026%
       207       230.46       117.85   -1129.8239   -1126.4218   0.3020%
       208       231.40       118.40   -1129.8216   -1126.4218   0.3018%
       209       232.28       118.95   -1129.8210   -1126.4218   0.3018%
       210       233.18       119.48   -1129.8140   -1126.4218   0.3011%
       211       234.08       120.03   -1129.8128   -1126.4218   0.3010%
       212       235.00       120.57   -1129.8073   -1126.4218   0.3005%
       213       236.02       121.08   -1129.8054   -1126.4218   0.3004%
       214       237.02       121.57   -1129.8012   -1126.4218   0.3000%
       215       237.92       122.11   -1129.8005   -1126.4218   0.2999%
       216       238.94       122.61   -1129.7993   -1126.4218   0.2998%
       217       239.79       123.14   -1129.7985   -1126.4218   0.2998%
       218       240.80       123.64   -1129.7973   -1126.4218   0.2997%
       219       241.80       124.15   -1129.7912   -1126.4218   0.2991%
       220       242.78       124.65   -1129.7894   -1126.4218   0.2990%
       221       243.81       125.16   -1129.7887   -1126.4218   0.2989%
       222       244.84       125.67   -1129.7839   -1126.4218   0.2985%
       223       245.74       126.22   -1129.7816   -1126.4218   0.2983%
       224       246.75       126.73   -1129.7804   -1126.4218   0.2982%
       225       247.59       127.26   -1129.7788   -1126.4218   0.2980%
       226       248.64       127.77   -1129.7778   -1126.4218   0.2979%
       227       249.63       128.27   -1129.7754   -1126.4218   0.2977%
       228       250.42       128.87   -1129.7748   -1126.4218   0.2977%
       229       251.45       129.38   -1129.7708   -1126.4218   0.2973%
       230       252.45       129.90   -1129.7647   -1126.4218   0.2968%
       231       253.48       130.41   -1129.7632   -1126.4218   0.2966%
       232       254.33       130.95   -1129.7616   -1126.4218   0.2965%
       233       255.35       131.45   -1129.7580   -1126.4218   0.2962%
       234       256.38       131.96   -1129.7564   -1126.4218   0.2960%
       235       257.40       132.46   -1129.7561   -1126.4218   0.2960%
       236       258.29       132.99   -1129.7556   -1126.4218   0.2960%
       237       259.31       133.50   -1129.7444   -1126.4218   0.2950%
       238       260.31       134.01   -1129.7422   -1126.4218   0.2948%
       239       261.33       134.53   -1129.7409   -1126.4218   0.2947%
       240       262.38       135.04   -1129.7391   -1126.4218   0.2945%
       241       263.28       135.59   -1129.7363   -1126.4218   0.2943%
       242       264.10       136.23   -1129.7309   -1126.4218   0.2938%
       243       265.13       136.74   -1129.7302   -1126.4218   0.2937%
       244       266.14       137.26   -1129.7264   -1126.4218   0.2934%
       245       267.03       137.79   -1129.7216   -1126.4218   0.2929%
       246       268.04       138.31   -1129.7168   -1126.4218   0.2925%
       247       269.09       138.82   -1129.7116   -1126.4218   0.2921%
       248       269.99       139.36   -1129.7107   -1126.4218   0.2920%
       249       271.05       139.89   -1129.7059   -1126.4218   0.2915%
       250       272.04       140.40   -1129.7009   -1126.4218   0.2911%
       251       273.06       140.92   -1129.6917   -1126.4218   0.2903%
       252       274.07       141.43   -1129.6912   -1126.4218   0.2902%
       253       274.98       141.99   -1129.6903   -1126.4218   0.2902%
       254       275.98       142.50   -1129.6900   -1126.4218   0.2901%
       255       277.04       143.04   -1129.6894   -1126.4218   0.2901%
       256       278.06       143.57   -1129.6808   -1126.4218   0.2893%
       257       278.99       144.13   -1129.6806   -1126.4218   0.2893%
       258       279.98       144.64   -1129.6794   -1126.4218   0.2892%
       259       280.98       145.16   -1129.6766   -1126.4218   0.2889%
       260       282.00       145.67   -1129.6728   -1126.4218   0.2886%
       261       283.01       146.19   -1129.6728   -1126.4218   0.2886%
       262       284.03       146.72   -1129.6672   -1126.4218   0.2881%
       263       285.06       147.25   -1129.6658   -1126.4218   0.2880%
       264       286.10       147.80   -1129.6653   -1126.4218   0.2879%
       265       287.11       148.32   -1129.6611   -1126.4218   0.2876%
       266       288.13       148.84   -1129.6586   -1126.4218   0.2874%
       267       289.18       149.36   -1129.6525   -1126.4218   0.2868%
       268       290.18       149.87   -1129.6505   -1126.4218   0.2866%
       269       291.08       150.43   -1129.6467   -1126.4218   0.2863%
       270       291.96       150.97   -1129.6442   -1126.4218   0.2861%
       271       292.98       151.50   -1129.6326   -1126.4218   0.2850%
       272       293.99       152.01   -1129.6324   -1126.4218   0.2850%
       273       295.02       152.52   -1129.6245   -1126.4218   0.2843%
       274       296.04       153.06   -1129.6243   -1126.4218   0.2843%
       275       297.08       153.59   -1129.6232   -1126.4218   0.2842%
       276       298.12       154.13   -1129.6200   -1126.4218   0.2839%
       277       299.03       154.71   -1129.6092   -1126.4218   0.2830%
       278       299.93       155.24   -1129.6072   -1126.4218   0.2828%
       279       300.96       155.77   -1129.6069   -1126.4218   0.2828%
       280       301.98       156.30   -1129.6063   -1126.4218   0.2827%
       281       303.02       156.83   -1129.6057   -1126.4218   0.2827%
       282       304.06       157.35   -1129.6043   -1126.4218   0.2825%
       283       304.93       157.92   -1129.6016   -1126.4218   0.2823%
       284       305.99       158.44   -1129.6006   -1126.4218   0.2822%
       285       307.02       158.99   -1129.5998   -1126.4218   0.2821%
       286       308.05       159.52   -1129.5987   -1126.4218   0.2820%
       287       309.08       160.05   -1129.5916   -1126.4218   0.2814%
       288       310.11       160.58   -1129.5892   -1126.4218   0.2812%
       289       311.15       161.12   -1129.5886   -1126.4218   0.2811%
       290       312.15       161.66   -1129.5871   -1126.4218   0.2810%
       291       313.19       162.20   -1129.5852   -1126.4218   0.2808%
       292       314.20       162.73   -1129.5808   -1126.4218   0.2804%
       293       315.21       163.27   -1129.5778   -1126.4218   0.2802%
       294       316.23       163.79   -1129.5765   -1126.4218   0.2801%
       295       317.28       164.31   -1129.5763   -1126.4218   0.2800%
       296       318.28       164.84   -1129.5760   -1126.4218   0.2800%
       297       319.30       165.37   -1129.5720   -1126.4218   0.2797%
       298       320.33       165.89   -1129.5709   -1126.4218   0.2796%
       299       321.36       166.44   -1129.5684   -1126.4218   0.2793%
       300       322.27       167.00   -1129.5614   -1126.4218   0.2787%
       301       323.33       167.53   -1129.5587   -1126.4218   0.2785%
       302       324.26       168.09   -1129.5583   -1126.4218   0.2784%
       303       325.16       168.65   -1129.5579   -1126.4218   0.2784%
       304       326.07       169.23   -1129.5565   -1126.4218   0.2783%
       305       326.99       169.80   -1129.5565   -1126.4218   0.2783%
       306       328.00       170.34   -1129.5563   -1126.4218   0.2783%
       307       329.04       170.87   -1129.5557   -1126.4218   0.2782%
       308       329.96       171.44   -1129.5534   -1126.4218   0.2780%
       309       330.88       172.01   -1129.5533   -1126.4218   0.2780%
       310       331.66       172.63   -1129.5526   -1126.4218   0.2779%
       311       332.56       173.18   -1129.5522   -1126.4218   0.2779%
       312       333.47       173.75   -1129.5500   -1126.4218   0.2777%
       313       334.49       174.29   -1129.5490   -1126.4218   0.2776%
       314       335.41       174.85   -1129.5473   -1126.4218   0.2775%
       315       336.33       175.41   -1129.5464   -1126.4218   0.2774%
       316       337.37       175.95   -1129.5432   -1126.4218   0.2771%
       317       338.32       176.52   -1129.5411   -1126.4218   0.2769%
       318       339.24       177.10   -1129.5398   -1126.4218   0.2768%
       319       340.24       177.63   -1129.5396   -1126.4218   0.2768%
       320       341.22       178.17   -1129.5362   -1126.4218   0.2765%
       321       342.14       178.73   -1129.5339   -1126.4218   0.2763%
       322       343.05       179.30   -1129.5336   -1126.4218   0.2762%
       323       343.99       179.87   -1129.5335   -1126.4218   0.2762%
       324       344.91       180.43   -1129.5329   -1126.4218   0.2762%
       325       345.83       181.00   -1129.5325   -1126.4218   0.2762%
       326       346.88       181.53   -1129.5318   -1126.4218   0.2761%
       327       347.79       182.10   -1129.5306   -1126.4218   0.2760%
       328       348.71       182.69   -1129.5288   -1126.4218   0.2758%
       329       349.65       183.25   -1129.5279   -1126.4218   0.2757%
       330       350.58       183.83   -1129.5270   -1126.4218   0.2757%
       331       351.47       184.39   -1129.5257   -1126.4218   0.2755%
       332       352.49       184.92   -1129.5247   -1126.4218   0.2755%
       333       353.40       185.51   -1129.5244   -1126.4218   0.2754%
       334       354.32       186.11   -1129.5244   -1126.4218   0.2754%
       335       355.21       186.69   -1129.5226   -1126.4218   0.2753%
       336       356.23       187.23   -1129.5221   -1126.4218   0.2752%
       337       357.15       187.82   -1129.5188   -1126.4218   0.2749%
       338       358.06       188.40   -1129.5183   -1126.4218   0.2749%
       339       358.97       188.98   -1129.5165   -1126.4218   0.2747%
       340       360.01       189.53   -1129.5158   -1126.4218   0.2747%
       341       360.91       190.09   -1129.5144   -1126.4218   0.2745%
       342       361.83       190.66   -1129.5137   -1126.4218   0.2745%
       343       362.89       191.21   -1129.5119   -1126.4218   0.2743%
       344       363.81       191.80   -1129.5082   -1126.4218   0.2740%
       345       364.71       192.39   -1129.5075   -1126.4218   0.2739%
       346       365.64       192.97   -1129.5053   -1126.4218   0.2737%
       347       366.68       193.52   -1129.5053   -1126.4218   0.2737%
       348       367.71       194.09   -1129.5036   -1126.4218   0.2736%
       349       368.63       194.69   -1129.5028   -1126.4218   0.2735%
       350       369.57       195.31   -1129.5024   -1126.4218   0.2735%
       351       370.62       195.88   -1129.4992   -1126.4218   0.2732%
       352       371.55       196.47   -1129.4977   -1126.4218   0.2731%
       353       372.56       197.04   -1129.4965   -1126.4218   0.2730%
       354       373.60       197.61   -1129.4958   -1126.4218   0.2729%
       355       374.51       198.21   -1129.4953   -1126.4218   0.2729%
       356       375.44       198.81   -1129.4941   -1126.4218   0.2727%
       357       376.38       199.42   -1129.4905   -1126.4218   0.2724%
       358       377.47       200.00   -1129.4899   -1126.4218   0.2724%
       359       378.40       200.60   -1129.4897   -1126.4218   0.2724%
       360       379.44       201.17   -1129.4888   -1126.4218   0.2723%
       361       380.36       201.76   -1129.4865   -1126.4218   0.2721%
       362       381.40       202.34   -1129.4833   -1126.4218   0.2718%
       363       382.34       202.94   -1129.4832   -1126.4218   0.2718%
       364       383.31       203.57   -1129.4772   -1126.4218   0.2712%
       365       384.22       204.15   -1129.4762   -1126.4218   0.2712%
       366       385.13       204.75   -1129.4755   -1126.4218   0.2711%
       367       386.06       205.35   -1129.4748   -1126.4218   0.2710%
       368       387.12       205.94   -1129.4716   -1126.4218   0.2708%
       369       388.05       206.55   -1129.4711   -1126.4218   0.2707%
       370       389.10       207.13   -1129.4698   -1126.4218   0.2706%
       371       390.05       207.74   -1129.4680   -1126.4218   0.2704%
       372       391.09       208.33   -1129.4675   -1126.4218   0.2704%
       373       392.11       208.90   -1129.4641   -1126.4218   0.2701%
       374       393.05       209.52   -1129.4624   -1126.4218   0.2699%
       375       394.07       210.09   -1129.4599   -1126.4218   0.2697%
       376       395.00       210.68   -1129.4591   -1126.4218   0.2696%
       377       395.93       211.30   -1129.4589   -1126.4218   0.2696%
       378       396.98       211.86   -1129.4580   -1126.4218   0.2695%
       379       398.01       212.45   -1129.4556   -1126.4218   0.2693%
       380       398.97       213.05   -1129.4539   -1126.4218   0.2692%
       381       400.03       213.63   -1129.4518   -1126.4218   0.2690%
       382       401.08       214.20   -1129.4514   -1126.4218   0.2690%
       383       402.13       214.76   -1129.4503   -1126.4218   0.2689%
       384       403.17       215.34   -1129.4497   -1126.4218   0.2688%
       385       404.10       215.93   -1129.4488   -1126.4218   0.2687%
       386       405.14       216.51   -1129.4457   -1126.4218   0.2685%
       387       406.08       217.14   -1129.4428   -1126.4218   0.2682%
       388       407.01       217.77   -1129.4427   -1126.4218   0.2682%
       389       408.08       218.36   -1129.4409   -1126.4218   0.2680%
       390       409.13       218.95   -1129.4405   -1126.4218   0.2680%
       391       410.07       219.56   -1129.4398   -1126.4218   0.2679%
       392       411.14       220.11   -1129.4360   -1126.4218   0.2676%
       393       412.19       220.69   -1129.4339   -1126.4218   0.2674%
       394       413.09       221.30   -1129.4324   -1126.4218   0.2673%
       395       414.00       221.91   -1129.4315   -1126.4218   0.2672%
       396       414.95       222.51   -1129.4272   -1126.4218   0.2668%
       397       415.77       223.18   -1129.4260   -1126.4218   0.2667%
       398       416.80       223.75   -1129.4246   -1126.4218   0.2666%
       399       417.76       224.38   -1129.4244   -1126.4218   0.2666%
       400       418.70       225.00   -1129.4229   -1126.4218   0.2664%
       401       419.61       225.61   -1129.4208   -1126.4218   0.2662%
       402       420.66       226.18   -1129.4168   -1126.4218   0.2659%
       403       421.58       226.81   -1129.4165   -1126.4218   0.2659%
       404       422.50       227.43   -1129.4117   -1126.4218   0.2654%
       405       423.54       228.01   -1129.4079   -1126.4218   0.2651%
       406       424.49       228.65   -1129.4074   -1126.4218   0.2651%
       407       425.52       229.23   -1129.4060   -1126.4218   0.2649%
       408       426.57       229.83   -1129.4047   -1126.4218   0.2648%
       409       427.60       230.41   -1129.4046   -1126.4218   0.2648%
       410       428.52       231.03   -1129.4036   -1126.4218   0.2647%
       411       429.56       231.61   -1129.4006   -1126.4218   0.2644%
       412       430.50       232.23   -1129.4004   -1126.4218   0.2644%
       413       431.57       232.83   -1129.3982   -1126.4218   0.2642%
       414       432.47       233.45   -1129.3973   -1126.4218   0.2642%
       415       433.49       234.04   -1129.3926   -1126.4218   0.2637%
       416       434.52       234.64   -1129.3912   -1126.4218   0.2636%
       417       435.56       235.23   -1129.3903   -1126.4218   0.2635%
       418       436.51       235.86   -1129.3838   -1126.4218   0.2630%
       419       437.44       236.49   -1129.3834   -1126.4218   0.2629%
       420       438.39       237.10   -1129.3822   -1126.4218   0.2628%
       421       439.41       237.68   -1129.3820   -1126.4218   0.2628%
