---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:58
Job ID:    4134455
User ID:   jyang872
Account:   gts-jscott319
Job name:  ex8_4_4
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: 0.32, upper bound: 0.33
	Total initialization CPU time: 3.03 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
       108       227.36        99.93       0.3194       0.3327   3.9969%
       109       228.72       100.66       0.3194       0.3327   3.9969%
       110       230.77       101.61       0.3194       0.3327   3.9969%
       111       232.61       102.50       0.3194       0.3327   3.9969%
       112       234.39       103.32       0.3194       0.3327   3.9969%
       113       236.24       104.18       0.3194       0.3327   3.9969%
       114       238.60       105.27       0.3194       0.3327   3.9956%
       115       239.87       105.94       0.3194       0.3327   3.9952%
       116       241.02       106.55       0.3194       0.3327   3.9952%
       117       242.65       107.33       0.3194       0.3327   3.9952%
       118       243.68       107.94       0.3194       0.3327   3.9952%
       119       245.26       108.71       0.3194       0.3327   3.9952%
       120       247.18       109.60       0.3194       0.3327   3.9952%
       121       249.28       110.53       0.3195       0.3327   3.9737%
       122       250.43       111.12       0.3195       0.3327   3.9737%
       123       251.68       111.76       0.3195       0.3327   3.9737%
       124       252.37       112.21       0.3195       0.3327   3.9737%
       125       253.57       112.83       0.3195       0.3327   3.9664%
       126       254.99       113.51       0.3195       0.3327   3.9664%
       127       256.27       114.16       0.3195       0.3327   3.9664%
       128       257.77       114.90       0.3195       0.3327   3.9664%
       129       259.07       115.54       0.3195       0.3327   3.9664%
       130       259.79       115.99       0.3195       0.3327   3.9664%
       131       260.51       116.45       0.3195       0.3327   3.9664%
       132       261.23       116.91       0.3195       0.3327   3.9664%
       133       261.90       117.34       0.3195       0.3327   3.9664%
       134       263.11       117.97       0.3195       0.3327   3.9664%
       135       264.40       118.62       0.3195       0.3327   3.9664%
       136       265.09       119.07       0.3195       0.3327   3.9664%
       137       266.38       119.73       0.3195       0.3327   3.9664%
       138       267.59       120.33       0.3195       0.3327   3.9610%
       139       268.84       120.99       0.3195       0.3327   3.9610%
       140       270.04       121.58       0.3195       0.3327   3.9610%
       141       271.22       122.19       0.3196       0.3327   3.9538%
       142       272.36       122.76       0.3196       0.3327   3.9489%
       143       273.04       123.21       0.3196       0.3327   3.9489%
       144       274.24       123.79       0.3196       0.3327   3.9468%
       145       275.38       124.36       0.3196       0.3327   3.9459%
       146       277.33       125.25       0.3196       0.3327   3.9458%
       147       278.51       125.86       0.3196       0.3327   3.9458%
       148       279.13       126.27       0.3196       0.3327   3.9458%
       149       280.33       126.88       0.3196       0.3327   3.9365%
       150       281.03       127.34       0.3196       0.3327   3.9365%
       151       282.26       127.98       0.3196       0.3327   3.9357%
       152       283.44       128.56       0.3196       0.3327   3.9357%
       153       284.58       129.12       0.3196       0.3327   3.9357%
       154       285.74       129.72       0.3197       0.3327   3.9269%
       155       286.96       130.32       0.3197       0.3327   3.9269%
       156       288.17       130.95       0.3197       0.3327   3.9269%
       157       289.35       131.52       0.3197       0.3327   3.9187%
       158       290.54       132.10       0.3197       0.3327   3.9187%
       159       291.64       132.65       0.3197       0.3327   3.9187%
       160       292.81       133.28       0.3197       0.3327   3.9120%
       161       293.46       133.70       0.3197       0.3327   3.9120%
       162       294.62       134.30       0.3197       0.3327   3.9060%
       163       295.85       134.99       0.3197       0.3327   3.9060%
       164       297.13       135.70       0.3197       0.3327   3.9060%
       165       298.41       136.40       0.3197       0.3327   3.9060%
       166       300.34       137.35       0.3197       0.3327   3.9060%
       167       301.94       138.16       0.3197       0.3327   3.9034%
       168       303.87       139.06       0.3197       0.3327   3.9034%
       169       305.63       139.94       0.3198       0.3327   3.8989%
       170       306.96       140.69       0.3198       0.3327   3.8956%
       171       307.63       141.13       0.3198       0.3327   3.8956%
       172       308.89       141.79       0.3198       0.3327   3.8933%
       173       310.00       142.37       0.3198       0.3327   3.8857%
       174       311.25       143.02       0.3198       0.3327   3.8845%
       175       312.45       143.61       0.3198       0.3327   3.8840%
       176       313.64       144.25       0.3198       0.3327   3.8840%
       177       314.75       144.85       0.3198       0.3327   3.8840%
       178       316.46       145.71       0.3198       0.3327   3.8840%
       179       318.22       146.58       0.3198       0.3327   3.8840%
       180       319.79       147.34       0.3198       0.3327   3.8840%
       181       321.39       148.10       0.3198       0.3327   3.8840%
       182       323.21       148.98       0.3198       0.3327   3.8808%
       183       324.62       149.72       0.3198       0.3327   3.8793%
       184       325.88       150.42       0.3199       0.3327   3.8670%
       185       327.26       151.12       0.3199       0.3327   3.8660%
       186       328.51       151.77       0.3199       0.3327   3.8628%
       187       329.69       152.40       0.3199       0.3327   3.8628%
       188       330.39       152.89       0.3199       0.3327   3.8628%
       189       331.09       153.37       0.3199       0.3327   3.8628%
       190       332.32       154.02       0.3199       0.3327   3.8595%
       191       332.98       154.46       0.3199       0.3327   3.8595%
       192       333.63       154.92       0.3199       0.3327   3.8595%
       193       334.90       155.61       0.3199       0.3327   3.8517%
       194       336.60       156.42       0.3199       0.3327   3.8517%
       195       338.76       157.40       0.3199       0.3327   3.8517%
       196       339.87       158.03       0.3199       0.3327   3.8517%
       197       341.66       158.89       0.3199       0.3327   3.8516%
       198       342.33       159.32       0.3199       0.3327   3.8516%
       199       343.50       159.92       0.3199       0.3327   3.8516%
       200       344.77       160.56       0.3199       0.3327   3.8515%
       201       346.81       161.51       0.3199       0.3327   3.8441%
       202       347.72       162.08       0.3199       0.3327   3.8441%
       203       349.25       162.90       0.3199       0.3327   3.8441%
       204       350.19       163.48       0.3199       0.3327   3.8441%
       205       351.13       164.07       0.3199       0.3327   3.8441%
       206       352.04       164.66       0.3199       0.3327   3.8441%
       207       352.95       165.24       0.3199       0.3327   3.8441%
       208       353.86       165.83       0.3199       0.3327   3.8441%
       209       355.50       166.74       0.3199       0.3327   3.8441%
       210       356.93       167.48       0.3199       0.3327   3.8441%
       211       358.63       168.38       0.3199       0.3327   3.8441%
       212       360.46       169.23       0.3199       0.3327   3.8430%
       213       361.66       169.87       0.3199       0.3327   3.8430%
       214       363.00       170.62       0.3199       0.3327   3.8430%
       215       364.18       171.25       0.3199       0.3327   3.8430%
       216       365.41       171.90       0.3200       0.3327   3.8387%
       217       368.19       173.17       0.3200       0.3327   3.8387%
       218       370.31       174.25       0.3200       0.3327   3.8387%
       219       371.42       174.96       0.3200       0.3327   3.8387%
       220       373.64       176.01       0.3200       0.3327   3.8384%
       221       374.79       176.65       0.3200       0.3327   3.8384%
       222       376.03       177.32       0.3200       0.3327   3.8384%
       223       377.27       177.99       0.3200       0.3327   3.8348%
       224       378.48       178.62       0.3200       0.3327   3.8348%
       225       379.66       179.24       0.3200       0.3327   3.8348%
       226       380.78       179.85       0.3200       0.3327   3.8313%
       227       381.70       180.42       0.3200       0.3327   3.8313%
       228       382.92       181.08       0.3200       0.3327   3.8289%
       229       383.61       181.57       0.3200       0.3327   3.8289%
       230       384.30       182.07       0.3200       0.3327   3.8289%
       231       385.51       182.71       0.3200       0.3327   3.8243%
       232       386.17       183.19       0.3200       0.3327   3.8243%
       233       387.43       183.85       0.3200       0.3327   3.8210%
       234       388.07       184.32       0.3200       0.3327   3.8210%
       235       388.71       184.79       0.3200       0.3327   3.8210%
       236       389.89       185.41       0.3200       0.3327   3.8143%
       237       390.56       185.88       0.3200       0.3327   3.8143%
       238       391.74       186.51       0.3200       0.3327   3.8118%
       239       392.97       187.16       0.3200       0.3327   3.8118%
       240       393.65       187.66       0.3200       0.3327   3.8118%
       241       394.92       188.37       0.3200       0.3327   3.8103%
       242       396.13       189.09       0.3200       0.3327   3.8103%
       243       397.78       189.92       0.3200       0.3327   3.8103%
       244       399.60       190.80       0.3200       0.3327   3.8103%
       245       401.38       191.73       0.3200       0.3327   3.8103%
       246       403.10       192.58       0.3200       0.3327   3.8103%
       247       404.29       193.27       0.3200       0.3327   3.8103%
       248       405.48       193.95       0.3200       0.3327   3.8103%
       249       406.60       194.62       0.3200       0.3327   3.8103%
       250       407.77       195.32       0.3200       0.3327   3.8103%
       251       409.53       196.20       0.3200       0.3327   3.8103%
       252       410.68       196.87       0.3200       0.3327   3.8103%
       253       412.75       197.84       0.3200       0.3327   3.8103%
       254       414.65       198.78       0.3201       0.3327   3.8007%
       255       415.98       199.52       0.3201       0.3327   3.7978%
       256       417.35       200.30       0.3201       0.3327   3.7978%
       257       418.59       200.99       0.3201       0.3327   3.7972%
       258       420.19       201.85       0.3201       0.3327   3.7902%
       259       421.60       202.61       0.3201       0.3327   3.7891%
       260       422.87       203.33       0.3201       0.3327   3.7891%
       261       423.64       203.89       0.3201       0.3327   3.7891%
       262       425.03       204.64       0.3201       0.3327   3.7891%
       263       426.25       205.32       0.3201       0.3327   3.7854%
       264       427.42       205.96       0.3201       0.3327   3.7854%
       265       428.05       206.47       0.3201       0.3327   3.7854%
       266       429.29       207.16       0.3201       0.3327   3.7854%
       267       429.99       207.68       0.3201       0.3327   3.7854%
       268       431.18       208.35       0.3201       0.3327   3.7853%
       269       431.84       208.85       0.3201       0.3327   3.7853%
       270       433.04       209.51       0.3201       0.3327   3.7807%
       271       433.91       210.12       0.3201       0.3327   3.7807%
       272       434.76       210.72       0.3201       0.3327   3.7807%
       273       435.62       211.31       0.3201       0.3327   3.7807%
       274       437.17       212.13       0.3201       0.3327   3.7794%
       275       438.68       212.95       0.3202       0.3327   3.7776%
       276       440.65       213.98       0.3202       0.3327   3.7776%
       277       442.62       214.98       0.3202       0.3327   3.7776%
       278       443.94       215.80       0.3202       0.3327   3.7776%
       279       445.36       216.64       0.3202       0.3327   3.7776%
       280       447.36       217.66       0.3202       0.3327   3.7776%
       281       448.52       218.40       0.3202       0.3327   3.7776%
       282       450.26       219.32       0.3202       0.3327   3.7776%
       283       451.48       220.07       0.3202       0.3327   3.7776%
       284       453.68       221.24       0.3202       0.3327   3.7743%
       285       454.36       221.74       0.3202       0.3327   3.7743%
       286       455.55       222.42       0.3202       0.3327   3.7735%
       287       456.79       223.11       0.3202       0.3327   3.7735%
       288       457.45       223.61       0.3202       0.3327   3.7735%
       289       458.68       224.29       0.3202       0.3327   3.7735%
       290       459.38       224.80       0.3202       0.3327   3.7735%
       291       460.62       225.46       0.3202       0.3327   3.7734%
       292       461.30       225.96       0.3202       0.3327   3.7734%
       293       462.49       226.63       0.3202       0.3327   3.7725%
       294       463.66       227.30       0.3202       0.3327   3.7725%
       295       464.81       227.94       0.3202       0.3327   3.7725%
       296       466.00       228.65       0.3202       0.3327   3.7708%
       297       467.20       229.33       0.3202       0.3327   3.7708%
       298       468.37       229.99       0.3202       0.3327   3.7682%
       299       469.07       230.52       0.3202       0.3327   3.7682%
       300       469.77       231.05       0.3202       0.3327   3.7682%
       301       470.98       231.74       0.3202       0.3327   3.7649%
       302       472.16       232.41       0.3202       0.3327   3.7635%
       303       472.83       232.93       0.3202       0.3327   3.7635%
       304       473.51       233.45       0.3202       0.3327   3.7635%
       305       474.16       233.97       0.3202       0.3327   3.7635%
       306       475.36       234.64       0.3202       0.3327   3.7620%
       307       476.02       235.14       0.3202       0.3327   3.7620%
       308       477.39       235.86       0.3202       0.3327   3.7620%
       309       478.52       236.49       0.3202       0.3327   3.7614%
       310       479.77       237.16       0.3202       0.3327   3.7614%
       311       480.41       237.66       0.3202       0.3327   3.7614%
       312       481.06       238.16       0.3202       0.3327   3.7614%
       313       481.73       238.68       0.3202       0.3327   3.7614%
       314       482.96       239.36       0.3202       0.3327   3.7612%
       315       484.21       240.06       0.3202       0.3327   3.7612%
       316       485.69       240.84       0.3202       0.3327   3.7612%
       317       486.51       241.42       0.3202       0.3327   3.7612%
       318       487.89       242.17       0.3202       0.3327   3.7611%
       319       488.52       242.68       0.3202       0.3327   3.7611%
       320       489.17       243.20       0.3202       0.3327   3.7611%
       321       489.80       243.70       0.3202       0.3327   3.7611%
       322       490.95       244.36       0.3202       0.3327   3.7572%
       323       492.08       245.06       0.3202       0.3327   3.7572%
       324       493.65       245.92       0.3202       0.3327   3.7572%
       325       494.74       246.63       0.3202       0.3327   3.7572%
       326       496.58       247.63       0.3202       0.3327   3.7572%
       327       498.38       248.56       0.3202       0.3327   3.7572%
       328       499.36       249.23       0.3202       0.3327   3.7572%
       329       500.33       249.89       0.3202       0.3327   3.7572%
       330       501.34       250.57       0.3202       0.3327   3.7572%
       331       502.89       251.44       0.3202       0.3327   3.7572%
       332       504.47       252.32       0.3202       0.3327   3.7572%
       333       505.44       252.98       0.3202       0.3327   3.7572%
       334       507.05       253.83       0.3202       0.3327   3.7572%
       335       509.03       254.81       0.3202       0.3327   3.7563%
       336       509.68       255.32       0.3202       0.3327   3.7563%
       337       510.84       255.98       0.3202       0.3327   3.7563%
       338       512.02       256.68       0.3202       0.3327   3.7520%
       339       512.67       257.20       0.3202       0.3327   3.7520%
       340       513.32       257.72       0.3202       0.3327   3.7520%
       341       513.98       258.24       0.3202       0.3327   3.7520%
       342       515.18       258.91       0.3203       0.3327   3.7394%
       343       516.40       259.59       0.3203       0.3327   3.7391%
       344       517.58       260.27       0.3203       0.3327   3.7391%
       345       518.78       260.96       0.3203       0.3327   3.7391%
       346       519.91       261.62       0.3203       0.3327   3.7376%
       347       523.15       263.03       0.3203       0.3327   3.7376%
       348       525.84       264.24       0.3203       0.3327   3.7376%
       349       529.24       265.70       0.3203       0.3327   3.7376%
       350       533.20       267.29       0.3203       0.3327   3.7376%
       351       535.85       268.52       0.3203       0.3327   3.7376%
       352       537.86       269.50       0.3203       0.3327   3.7376%
       353       539.91       270.52       0.3203       0.3327   3.7376%
       354       543.28       271.98       0.3203       0.3327   3.7376%
       355       545.17       272.92       0.3203       0.3327   3.7376%
       356       547.65       274.02       0.3203       0.3327   3.7376%
       357       549.67       275.00       0.3203       0.3327   3.7376%
       358       552.87       276.53       0.3203       0.3327   3.7376%
       359       554.77       277.48       0.3203       0.3327   3.7376%
       360       556.73       278.46       0.3203       0.3327   3.7376%
       361       558.67       279.43       0.3203       0.3327   3.7376%
       362       561.64       280.81       0.3203       0.3327   3.7376%
       363       563.68       281.86       0.3203       0.3327   3.7376%
       364       566.43       283.14       0.3203       0.3327   3.7376%
       365       568.99       284.30       0.3203       0.3327   3.7376%
       366       572.43       285.78       0.3203       0.3327   3.7376%
       367       575.15       287.02       0.3203       0.3327   3.7376%
       368       577.71       288.24       0.3203       0.3327   3.7376%
       369       579.68       289.22       0.3203       0.3327   3.7376%
       370       583.55       290.94       0.3203       0.3327   3.7376%
       371       585.41       291.92       0.3203       0.3327   3.7376%
       372       587.28       292.88       0.3203       0.3327   3.7376%
       373       590.87       294.39       0.3203       0.3327   3.7376%
       374       594.96       296.05       0.3203       0.3327   3.7376%
       375       596.89       297.09       0.3203       0.3327   3.7366%
       376       597.56       297.65       0.3203       0.3327   3.7366%
       377       598.25       298.21       0.3203       0.3327   3.7366%
       378       599.48       298.96       0.3203       0.3327   3.7320%
       379       600.12       299.50       0.3203       0.3327   3.7320%
       380       600.78       300.03       0.3203       0.3327   3.7320%
       381       601.98       300.75       0.3203       0.3327   3.7317%
       382       602.68       301.29       0.3203       0.3327   3.7317%
       383       603.37       301.84       0.3203       0.3327   3.7317%
       384       604.06       302.38       0.3203       0.3327   3.7317%
       385       605.25       303.07       0.3203       0.3327   3.7300%
       386       605.94       303.61       0.3203       0.3327   3.7300%
       387       607.13       304.31       0.3203       0.3327   3.7300%
       388       607.81       304.84       0.3203       0.3327   3.7300%
       389       609.00       305.53       0.3203       0.3327   3.7264%
       390       610.20       306.22       0.3203       0.3327   3.7264%
       391       611.34       306.91       0.3203       0.3327   3.7264%
       392       612.46       307.58       0.3203       0.3327   3.7238%
       393       613.13       308.12       0.3203       0.3327   3.7238%
       394       613.78       308.66       0.3203       0.3327   3.7238%
       395       614.46       309.21       0.3203       0.3327   3.7238%
       396       615.64       309.90       0.3203       0.3327   3.7213%
       397       616.42       310.49       0.3203       0.3327   3.7213%
       398       617.73       311.25       0.3204       0.3327   3.7167%
       399       618.99       312.02       0.3204       0.3327   3.7153%
       400       620.37       312.81       0.3204       0.3327   3.7128%
       401       621.64       313.56       0.3204       0.3327   3.7128%
       402       622.86       314.29       0.3204       0.3327   3.7059%
       403       623.54       314.85       0.3204       0.3327   3.7059%
       404       624.71       315.54       0.3204       0.3327   3.7034%
       405       626.01       316.29       0.3204       0.3327   3.7034%
       406       626.65       316.83       0.3204       0.3327   3.7034%
       407       627.80       317.52       0.3204       0.3327   3.7025%
       408       629.27       318.34       0.3204       0.3327   3.7025%
       409       630.05       318.93       0.3204       0.3327   3.7025%
       410       631.31       319.68       0.3204       0.3327   3.6990%
       411       632.58       320.46       0.3204       0.3327   3.6948%
       412       633.23       321.01       0.3204       0.3327   3.6948%
       413       634.54       321.75       0.3204       0.3327   3.6948%
       414       635.80       322.48       0.3204       0.3327   3.6897%
       415       636.93       323.17       0.3204       0.3327   3.6897%
       416       637.57       323.71       0.3204       0.3327   3.6897%
       417       638.22       324.27       0.3204       0.3327   3.6897%
       418       638.87       324.82       0.3204       0.3327   3.6897%
       419       640.01       325.51       0.3204       0.3327   3.6894%
       420       641.36       326.31       0.3204       0.3327   3.6894%
       421       642.06       326.89       0.3204       0.3327   3.6894%
       422       643.36       327.65       0.3204       0.3327   3.6894%
       423       644.09       328.23       0.3204       0.3327   3.6894%
       424       645.43       329.02       0.3205       0.3327   3.6866%
       425       646.17       329.63       0.3205       0.3327   3.6866%
       426       647.48       330.44       0.3205       0.3327   3.6839%
       427       648.89       331.27       0.3205       0.3327   3.6838%
       428       651.05       332.41       0.3205       0.3327   3.6838%
       429       652.26       333.23       0.3205       0.3327   3.6838%
       430       653.47       334.04       0.3205       0.3327   3.6838%
       431       655.17       335.03       0.3205       0.3327   3.6838%
       432       656.75       335.98       0.3205       0.3327   3.6838%
       433       658.21       336.90       0.3205       0.3327   3.6838%
       434       660.10       337.95       0.3205       0.3327   3.6827%
       435       660.82       338.53       0.3205       0.3327   3.6827%
       436       661.53       339.11       0.3205       0.3327   3.6827%
       437       662.72       339.83       0.3205       0.3327   3.6749%
       438       663.63       340.50       0.3205       0.3327   3.6749%
       439       664.59       341.18       0.3205       0.3327   3.6749%
       440       665.55       341.85       0.3205       0.3327   3.6749%
       441       667.13       342.75       0.3205       0.3327   3.6726%
       442       667.88       343.35       0.3205       0.3327   3.6726%
       443       669.19       344.16       0.3205       0.3327   3.6726%
       444       669.90       344.75       0.3205       0.3327   3.6726%
       445       671.17       345.51       0.3205       0.3327   3.6689%
       446       672.65       346.39       0.3205       0.3327   3.6675%
       447       673.29       346.95       0.3205       0.3327   3.6675%
       448       673.93       347.53       0.3205       0.3327   3.6675%
       449       674.63       348.09       0.3205       0.3327   3.6675%
       450       675.81       348.83       0.3205       0.3327   3.6644%
       451       676.96       349.55       0.3205       0.3327   3.6644%
       452       678.10       350.26       0.3205       0.3327   3.6644%
       453       679.16       350.94       0.3206       0.3327   3.6548%
       454       681.23       352.04       0.3206       0.3327   3.6540%
       455       682.72       352.88       0.3206       0.3327   3.6540%
       456       683.49       353.51       0.3206       0.3327   3.6540%
       457       684.78       354.29       0.3206       0.3327   3.6529%
       458       686.27       355.13       0.3206       0.3327   3.6524%
       459       687.74       355.96       0.3206       0.3327   3.6524%
       460       688.69       356.63       0.3206       0.3327   3.6524%
       461       689.63       357.31       0.3206       0.3327   3.6524%
       462       691.11       358.15       0.3206       0.3327   3.6524%
       463       691.75       358.72       0.3206       0.3327   3.6524%
       464       692.87       359.43       0.3206       0.3327   3.6519%
       465       694.77       360.44       0.3206       0.3327   3.6519%
       466       697.28       361.65       0.3206       0.3327   3.6508%
       467       698.44       362.37       0.3206       0.3327   3.6508%
       468       699.08       362.94       0.3206       0.3327   3.6508%
       469       700.23       363.66       0.3206       0.3327   3.6466%
       470       701.03       364.31       0.3206       0.3327   3.6466%
       471       702.37       365.09       0.3206       0.3327   3.6466%
       472       703.61       365.85       0.3206       0.3327   3.6443%
       473       704.33       366.47       0.3206       0.3327   3.6443%
       474       705.08       367.09       0.3206       0.3327   3.6443%
       475       705.83       367.69       0.3206       0.3327   3.6443%
       476       706.59       368.32       0.3206       0.3327   3.6443%
       477       707.87       369.14       0.3206       0.3327   3.6432%
       478       709.27       370.00       0.3206       0.3327   3.6432%
       479       711.04       370.98       0.3206       0.3327   3.6424%
       480       711.86       371.61       0.3206       0.3327   3.6424%
       481       713.06       372.37       0.3206       0.3327   3.6423%
       482       714.66       373.25       0.3206       0.3327   3.6423%
       483       716.18       374.12       0.3206       0.3327   3.6423%
